date,persons_involved,killed,injured,county,pedestrian_involved,accident_type,light_conditions
2011-11-26 21:55:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-11-26 23:22:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-11-27 16:28:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-11-27 16:25:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-11-27 18:15:00,1,0,1,Lääne-Viru maakond,0,Muu liiklusõnnetus,Pimeda aeg
2011-11-27 19:36:00,3,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-11-29 04:29:00,0,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-11-29 09:13:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-11-29 12:29:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-01-12 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2011-01-12 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2011-01-12 00:00:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-01-12 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-02-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-02-12 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-02-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-03-12 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2011-03-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-03-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-04-12 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-04-12 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-05-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-05-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-06-12 00:00:00,2,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2011-06-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-06-12 00:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2011-07-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-07-12 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-07-12 00:00:00,2,1,0,Harju maakond,0,Kokkupõrge,Valge aeg
2011-08-12 00:00:00,3,0,2,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-09-12 00:00:00,1,0,3,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-09-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-10-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-11-12 00:00:00,2,0,5,Harju maakond,0,Kokkupõrge,Valge aeg
2011-12-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-13 15:40:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-10-12 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-13 17:11:00,1,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-13 17:19:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-12 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-14 08:15:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-14 11:50:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2011-12-14 15:10:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-12-14 17:20:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-15 07:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-15 08:15:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-15 13:38:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-12-16 07:45:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-16 18:07:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-16 20:40:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-17 00:40:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-17 17:25:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-17 17:30:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-18 09:07:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2011-12-18 16:30:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-18 22:07:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-19 07:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-19 08:25:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-17 11:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-12-19 16:15:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-20 12:22:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-12-20 12:53:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2011-12-20 15:55:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-21 16:12:00,3,0,2,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-22 14:42:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-22 19:19:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-23 11:33:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-12-23 12:48:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2011-12-23 13:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2011-12-23 13:15:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2011-12-23 19:50:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-24 19:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-26 00:48:00,1,1,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-29 02:36:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-29 14:50:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-29 18:25:00,3,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-29 22:43:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-29 21:53:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-30 16:10:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2011-12-30 16:21:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-12-31 15:41:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-01-01 01:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-01-01 05:30:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-02-01 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-04-01 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-05-01 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-01 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-07-01 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-08-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-08-01 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-08-01 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-09-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-09-01 00:00:00,2,0,2,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-09-01 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-10-01 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-11-01 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-11-01 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-12-01 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-12-01 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-12-01 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-12-01 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-12-01 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-01-13 14:00:00,3,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-01-14 22:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-01-16 15:05:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-16 15:51:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-01-18 09:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-01-19 14:04:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-20 11:46:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-21 13:10:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-01-23 13:10:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-24 08:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-25 11:24:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-01-25 17:35:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-01-26 17:50:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-01-27 13:57:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-01-27 20:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-01-28 01:30:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-01-28 12:16:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-31 08:32:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-31 16:50:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-01-31 18:00:00,1,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-01-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-02 00:00:00,4,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-02-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-03-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-02 00:00:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-04-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-02 00:00:00,3,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-05-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-06-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-07-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-07-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-07-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-08-02 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-09-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-09-02 00:00:00,3,0,1,Harju maakond,1,Kokkupõrge,Valge aeg
2012-09-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-09-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-09-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-10-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-10-02 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-11-02 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-11-02 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-13 09:38:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2011-12-11 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-14 08:30:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-01-27 19:20:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-02-14 18:30:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-02-14 19:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-02-15 08:24:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-02-16 11:54:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-16 15:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-17 09:33:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-19 23:46:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-02-22 16:15:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-22 16:44:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-23 17:43:00,3,0,4,Järva maakond,0,Kokkupõrge,Pimeda aeg
2012-02-23 21:30:00,2,0,1,Harju maakond,1,Ühesõidukiõnnetus,Pimeda aeg
2012-02-25 07:48:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-02-26 05:55:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-02-26 07:13:00,3,0,1,Harju maakond,1,Kokkupõrge,Valge aeg
2012-02-26 16:00:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-02-28 17:57:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-02-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-03 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-03-03 00:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-03-03 00:00:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-04-03 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-04-03 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-04-03 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-04-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-06-03 00:00:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-06-02 00:00:00,0,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-07-03 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-08-03 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-09-03 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-10-03 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-11-03 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-03-15 08:20:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-15 14:50:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-15 12:50:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-15 22:17:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2012-03-16 22:48:00,6,0,4,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-03-17 11:11:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-17 16:34:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-18 01:32:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-03-18 13:40:00,3,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-21 09:40:00,1,0,1,Harju maakond,1,Ühesõidukiõnnetus,Valge aeg
2012-03-23 17:30:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-24 03:36:00,1,1,4,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-03-24 20:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2012-03-24 20:10:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-03-26 17:18:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-27 16:07:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-28 16:41:00,3,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-28 17:35:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-30 16:30:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-01-04 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-02-04 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-02-04 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-04-04 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-04 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-07-04 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-07-04 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-10-04 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-04-13 21:53:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-04-14 10:57:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-14 16:25:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-04-14 22:15:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-04-16 13:21:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-17 21:45:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Pimeda aeg
2012-03-22 14:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-04-18 08:20:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-04-18 10:16:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-04-18 16:37:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-04-19 15:44:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-19 17:01:00,1,0,3,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-04-20 12:25:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-21 04:20:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-04-21 23:15:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-04-22 16:38:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-24 08:30:00,3,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-04-24 16:35:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-04-25 15:20:00,3,0,2,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-25 19:25:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-04-26 14:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-04-26 18:30:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-26 20:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-26 22:20:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-04-27 10:31:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-04-27 17:53:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-04-27 20:06:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-04-30 07:36:00,3,0,2,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-05 00:00:00,2,0,1,Harju maakond,1,Muu liiklusõnnetus,Valge aeg
2012-01-05 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-01-05 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-05 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Valge aeg
2012-03-05 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-04-05 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-05 00:00:00,3,0,2,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-05 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-06-05 00:00:00,2,1,0,Harju maakond,0,Kokkupõrge,Valge aeg
2012-06-05 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-07-05 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-07-05 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-07-05 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-08-05 00:00:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-09-05 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-09-05 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-09-05 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-11-05 00:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-11-05 00:00:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-11-05 00:00:00,1,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-12-05 00:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-12-05 00:00:00,2,1,0,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-12-05 00:00:00,3,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-13 00:51:00,3,0,1,Harju maakond,0,Kokkupõrge,Pimeda aeg
2012-05-13 09:03:00,3,0,2,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-14 10:20:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-14 09:30:00,2,0,1,Harju maakond,1,Muu liiklusõnnetus,Valge aeg
2012-05-14 22:33:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-05-15 20:23:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-05-17 16:00:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-18 13:28:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-18 16:33:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-19 14:57:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-19 18:13:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-05-20 08:51:00,1,0,3,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-05-20 17:55:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-20 22:00:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-05-21 08:01:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-20 16:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-05-21 17:19:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-21 17:32:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-22 09:24:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-22 13:12:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-05-22 15:50:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-05-23 11:20:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-05-23 12:02:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-23 14:50:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-23 17:45:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-23 19:46:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-26 15:58:00,2,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2012-05-26 20:10:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-27 12:47:00,1,0,1,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-05-27 18:19:00,1,0,2,Harju maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-05-27 19:45:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-28 01:20:00,0,0,2,Harju maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-05-28 08:03:00,2,0,1,Harju maakond,0,Kokkupõrge,Valge aeg
2012-05-28 16:15:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
